case_id,x_mm,ideal_shared_reference_intensity,nominal_shared_reference_intensity,shared_reference_difference,ideal_normalised_intensity,nominal_normalised_intensity,absolute_difference,nominal_peak_over_ideal_peak,nominal_roi_integrated_over_ideal,max_shape_only_absolute_difference
V1,0.10498046875,0.001292097402987854,0.0016116141122367086,0.00031951670924885447,0.001292097402987854,0.0018752535003803527,0.0005831560973924986,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.10986328125,0.048926095490301275,0.044479123283650134,-0.004446972206651141,0.048926095490301275,0.05175533708609225,0.0028292415957909753,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.11474609375000001,0.12276328783094612,0.1078389430871648,-0.01492434474378132,0.12276328783094612,0.12548001036107906,0.0027167225301329423,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.11962890625,0.15849368603008515,0.13663351522054015,-0.021860170809545,0.15849368603008515,0.15898500499662852,0.0004913189665433637,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.12451171875,0.12779935452020552,0.10835022537100206,-0.019449129149203465,0.12779935452020552,0.12607493186565538,0.0017244226545501395,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.12939453125,0.05798170301373643,0.047995460175563935,-0.009986242838172496,0.05798170301373643,0.055846901571045965,0.0021348014426904663,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.13427734375,0.005804982218043874,0.004330825385646809,-0.0014741568323970652,0.005804982218043874,0.005039292844550014,0.0007656893734938599,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.13916015625000003,0.009796362267803872,0.009318973138595255,-0.0004773891292086177,0.009796362267803872,0.010843437560774162,0.0010470752929702901,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.14404296875,0.060620845824327196,0.05382379793990942,-0.006797047884417776,0.060620845824327196,0.06262868060301224,0.002007834778685047,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.14892578125,0.11195564373084388,0.09760478543310686,-0.014350858297737024,0.11195564373084388,0.1135716758419794,0.0016160321111355208,0.8594113339395603,0.8583250217258779,0.006835897335675911
V1,0.15380859375,0.12034886601350281,0.10366694222989406,-0.01668192378360875,0.12034886601350281,0.12062552369967305,0.0002766576861702452,0.8594113339395603,0.8583250217258779,0.006835897335675911
